customer_id,signup_date,acquisition_channel,cac,initial_plan,age,country,churned,ltv
C002024,2023-03-28,Social Media,48.49,Basic,42,Australia,0,269.73
C002025,2023-03-09,Paid Search,70.58,Basic,56,Canada,1,99.92
C002026,2023-06-27,Email,39.74,Basic,61,US,1,29.97
C002027,2023-10-24,Paid Search,117.13,Basic,21,US,1,59.94
C002028,2023-08-13,Social Media,41.94,Standard,35,UK,1,219.89
C002029,2023-09-28,Affiliate,48.63,Basic,24,UK,1,19.98
C002030,2022-10-02,Referral,28.23,Standard,40,Australia,0,19.99
C002031,2022-10-22,Affiliate,43.85,Standard,24,UK,0,539.73
C002032,2023-05-31,Affiliate,44.88,Standard,62,UK,1,39.98
C002033,2022-06-24,Social Media,64.07,Basic,39,Germany,1,9.99
C002034,2022-05-26,Organic,23.32,Basic,19,UK,1,119.88
C002035,2022-09-28,Organic,13.41,Standard,18,France,1,179.91
C002036,2022-12-27,Referral,43.33,Basic,33,Germany,1,39.96
C002037,2022-04-23,Organic,26.38,Standard,36,UK,0,79.96
C002038,2023-06-22,Email,26.69,Basic,24,US,0,149.88
C002039,2022-11-08,Affiliate,33.43,Basic,40,France,1,19.98
C002040,2022-09-21,Affiliate,39.46,Basic,18,Canada,1,59.94
C002041,2022-11-05,Affiliate,33.35,Standard,60,France,1,19.99
C002042,2023-05-11,Organic,15.4,Standard,58,US,1,139.93
C002043,2022-06-01,Referral,54.25,Standard,27,Canada,1,39.98
C002044,2023-05-25,Organic,14.89,Standard,45,Canada,1,19.99
C002045,2022-07-31,Affiliate,23.57,Premium,42,Australia,1,979.75
C002046,2022-04-21,Social Media,73.86,Standard,46,France,1,219.89
C002047,2022-06-29,Social Media,75.52,Basic,39,Germany,1,139.86
C002048,2023-08-27,Referral,57.81,Basic,30,US,1,69.93
C002049,2023-08-17,Email,48.07,Standard,25,Germany,1,19.99
C002050,2023-04-11,Email,58.73,Standard,36,US,1,19.99
C002051,2022-01-09,Referral,57.09,Basic,61,UK,1,59.94
C002052,2023-06-20,Social Media,61.19,Standard,37,Germany,1,39.98
C002053,2022-10-23,Organic,26.0,Basic,20,UK,0,149.85
C002054,2022-10-17,Email,24.94,Basic,18,Germany,1,219.78
C002055,2022-12-27,Affiliate,53.36,Basic,26,Canada,0,189.81
C002056,2022-10-18,Email,46.61,Standard,27,US,1,119.94
C002057,2022-10-05,Paid Search,119.71,Basic,55,US,1,49.95
C002058,2022-10-25,Paid Search,52.25,Premium,33,Australia,0,1199.7
C002059,2023-10-15,Referral,36.9,Premium,24,Canada,1,79.98
C002060,2022-11-06,Email,32.43,Standard,61,Canada,0,39.98
C002061,2023-08-16,Paid Search,97.83,Basic,26,Germany,0,9.99
C002062,2023-07-22,Paid Search,71.07,Basic,54,Australia,1,19.98
C002063,2023-04-18,Email,27.33,Standard,45,US,0,319.84
C002064,2022-05-22,Email,37.68,Basic,61,Australia,1,219.78
C002065,2023-01-02,Referral,34.17,Basic,44,Germany,0,49.97
C002066,2022-01-29,Email,21.06,Standard,23,UK,1,259.87
C002067,2023-09-22,Social Media,69.33,Standard,41,UK,1,59.97
C002068,2023-09-28,Email,56.0,Premium,21,Germany,1,39.99
C002069,2022-05-09,Referral,46.8,Basic,51,Germany,0,49.95
C002070,2022-02-25,Organic,11.09,Standard,59,US,1,39.98
C002071,2022-12-08,Email,23.9,Basic,48,Australia,0,369.73
C002072,2022-12-06,Organic,12.43,Standard,50,Australia,1,159.92
C002073,2022-02-24,Affiliate,28.2,Basic,65,Germany,1,79.93
C002074,2022-05-20,Paid Search,112.65,Standard,27,Canada,1,39.98
C002075,2023-10-06,Social Media,65.96,Premium,49,France,1,39.99
C002076,2022-07-25,Organic,11.34,Basic,25,France,0,239.76
C002077,2022-04-10,Paid Search,64.3,Basic,50,Germany,1,9.99
C002078,2023-02-05,Organic,28.52,Basic,48,UK,1,39.96
C002079,2022-08-29,Email,30.41,Standard,46,Australia,1,39.98
C002080,2023-09-24,Organic,18.65,Standard,29,UK,1,19.99
C002081,2023-11-05,Paid Search,61.95,Standard,52,UK,1,39.98
C002082,2023-05-03,Referral,31.6,Standard,55,Germany,0,39.98
C002083,2023-01-12,Affiliate,31.01,Basic,24,Germany,0,159.84
C002084,2023-03-03,Referral,25.93,Basic,25,France,1,9.99
C002085,2023-02-03,Organic,21.61,Basic,59,Australia,1,149.85
C002086,2023-09-27,Referral,21.71,Premium,26,Germany,1,679.83
C002087,2023-04-15,Social Media,30.46,Basic,50,France,1,9.99
C002088,2022-08-04,Social Media,75.13,Standard,50,US,0,379.81
C002089,2022-06-28,Affiliate,26.06,Standard,54,Canada,1,119.94
C002090,2023-04-16,Affiliate,54.35,Basic,60,Canada,1,49.95
C002091,2023-02-08,Organic,28.32,Standard,42,Germany,0,39.98
C002092,2023-09-13,Affiliate,27.21,Standard,50,Australia,1,139.93
C002093,2023-06-23,Social Media,36.47,Basic,55,Canada,1,259.84
C002094,2023-08-22,Email,53.2,Basic,19,Australia,0,29.97
C002095,2022-06-12,Paid Search,56.76,Basic,61,Germany,1,29.97
C002096,2022-11-28,Paid Search,118.69,Standard,64,UK,1,19.99
C002097,2022-04-18,Paid Search,100.97,Basic,44,US,1,19.98
C002098,2022-03-05,Email,30.02,Basic,65,US,1,49.95
C002099,2023-03-29,Social Media,60.33,Standard,29,Canada,1,179.91
C002100,2022-04-21,Affiliate,37.98,Basic,58,France,0,219.78
C002101,2023-07-24,Paid Search,63.7,Basic,61,Canada,1,9.99
C002102,2022-08-19,Paid Search,101.95,Basic,51,UK,1,59.94
C002103,2022-03-30,Email,20.97,Premium,24,UK,1,79.98
C002104,2022-02-04,Paid Search,112.53,Basic,44,France,1,9.99
C002105,2023-07-14,Organic,16.81,Standard,64,Australia,0,19.99
C002106,2023-06-25,Referral,27.61,Basic,48,France,1,39.96
C002107,2022-12-27,Social Media,60.92,Standard,26,US,1,39.98
C002108,2023-03-26,Referral,45.02,Premium,54,US,1,39.99
C002109,2022-05-11,Email,31.93,Basic,32,US,1,9.99
C002110,2023-09-08,Email,33.24,Basic,36,Canada,1,9.99
C002111,2023-02-04,Affiliate,34.32,Premium,28,Canada,1,559.86
C002112,2022-03-18,Email,43.01,Premium,57,France,1,159.96
C002113,2022-11-16,Referral,44.75,Standard,25,France,1,59.97
C002114,2023-04-28,Social Media,62.66,Basic,44,Canada,1,49.95
C002115,2022-07-25,Social Media,74.4,Basic,31,France,1,9.99
C002116,2022-12-04,Affiliate,56.49,Basic,49,US,1,59.94
C002117,2023-08-01,Email,48.12,Standard,20,Canada,1,619.69
C002118,2022-03-14,Referral,43.93,Standard,23,France,1,39.98
C002119,2023-05-06,Paid Search,68.94,Basic,20,Germany,0,549.7
C002120,2023-06-04,Paid Search,95.52,Basic,37,UK,1,9.99
C002121,2022-01-22,Organic,10.53,Standard,30,France,1,79.96
C002122,2023-09-15,Referral,47.28,Standard,53,Germany,0,59.97
C002123,2022-02-23,Referral,50.63,Standard,45,Australia,1,219.89
C002124,2023-03-14,Email,25.51,Basic,57,Canada,1,9.99
C002125,2022-12-27,Paid Search,74.02,Premium,33,UK,1,519.87
C002126,2022-04-05,Email,20.4,Basic,52,France,1,89.93
C002127,2022-02-16,Organic,27.47,Basic,21,US,1,9.99
C002128,2022-02-28,Paid Search,80.7,Basic,38,Canada,0,9.99
C002129,2023-09-09,Affiliate,55.62,Premium,26,France,1,39.99
C002130,2023-02-12,Referral,46.3,Standard,22,Canada,1,19.99
C002131,2023-07-11,Paid Search,84.65,Standard,40,UK,1,59.97
C002132,2023-03-31,Affiliate,32.11,Basic,53,Canada,0,39.96
C002133,2023-11-01,Paid Search,86.88,Basic,62,France,1,29.97
C002134,2023-05-31,Organic,11.08,Premium,63,France,1,119.97
C002135,2023-05-13,Social Media,33.92,Premium,51,UK,1,439.89
C002136,2022-11-09,Affiliate,42.12,Basic,64,UK,1,69.93
C002137,2022-02-06,Paid Search,98.88,Standard,47,US,1,19.99
C002138,2022-01-22,Referral,53.45,Basic,55,Germany,1,19.98
C002139,2022-11-04,Organic,11.19,Premium,42,Germany,1,159.96
C002140,2022-01-20,Referral,35.39,Basic,31,Germany,1,19.98
C002141,2022-07-08,Affiliate,37.24,Basic,37,US,1,79.92
C002142,2023-07-09,Social Media,76.86,Premium,39,Canada,1,399.9
C002143,2023-08-29,Paid Search,103.01,Basic,57,Germany,1,19.98
C002144,2023-03-14,Affiliate,57.14,Standard,24,France,0,259.87
C002145,2023-02-02,Affiliate,57.3,Basic,52,Germany,1,179.82
C002146,2023-03-11,Email,48.77,Standard,34,UK,1,319.84
C002147,2023-01-26,Referral,49.83,Premium,26,US,1,159.96
C002148,2022-10-15,Affiliate,58.04,Basic,33,France,1,49.95
C002149,2022-10-30,Social Media,58.55,Basic,35,Canada,1,259.74
C002150,2022-10-03,Affiliate,30.02,Standard,56,US,0,559.72
C002151,2022-05-08,Social Media,58.42,Basic,34,UK,1,9.99
C002152,2023-03-31,Referral,20.69,Basic,20,Canada,1,9.99
C002153,2023-05-07,Affiliate,53.77,Basic,21,France,1,19.98
C002154,2022-03-23,Social Media,74.85,Standard,22,Germany,0,179.91
C002155,2022-07-04,Social Media,68.3,Basic,49,UK,0,149.88
C002156,2022-08-21,Affiliate,26.98,Premium,59,US,0,159.96
C002157,2022-08-27,Organic,23.09,Basic,50,Germany,0,329.71
C002158,2023-08-17,Social Media,32.1,Standard,21,Australia,1,99.95
C002159,2022-09-23,Social Media,30.81,Standard,40,France,1,79.96
C002160,2022-02-15,Email,29.39,Basic,50,Germany,1,99.9
C002161,2022-04-26,Email,23.1,Basic,54,Canada,1,399.75
C002162,2023-11-29,Referral,22.86,Basic,36,UK,0,189.81
C002163,2022-01-26,Social Media,60.35,Basic,44,Australia,1,79.93
C002164,2023-01-19,Referral,57.7,Basic,19,UK,1,39.96
C002165,2023-01-13,Organic,15.82,Basic,55,US,0,109.89
C002166,2022-04-19,Email,28.46,Basic,63,Australia,0,59.94
C002167,2023-06-05,Email,48.51,Premium,42,France,1,39.99
C002168,2022-02-03,Affiliate,49.05,Basic,59,US,1,19.98
C002169,2022-03-21,Paid Search,89.58,Premium,58,France,1,39.99
C002170,2023-03-05,Email,49.32,Standard,51,US,1,39.98
C002171,2023-09-14,Referral,46.37,Standard,38,Canada,1,119.94
C002172,2022-07-19,Email,31.72,Basic,33,Canada,0,189.81
C002173,2022-08-25,Referral,32.59,Premium,62,UK,1,839.79
C002174,2023-04-01,Affiliate,58.3,Basic,23,Canada,1,29.97
C002175,2023-07-28,Email,23.06,Basic,48,France,1,49.95
C002176,2022-08-24,Referral,51.45,Basic,26,France,0,549.7
C002177,2022-09-08,Referral,46.96,Standard,56,Canada,1,179.91
C002178,2022-10-21,Social Media,45.69,Basic,44,France,1,179.82
C002179,2022-06-01,Email,39.77,Premium,30,UK,1,959.76
C002180,2023-04-10,Organic,13.34,Basic,53,Australia,1,29.97
C002181,2023-04-27,Affiliate,24.04,Premium,45,US,1,79.98
C002182,2022-06-20,Organic,12.65,Premium,42,Germany,1,159.96
C002183,2022-12-29,Paid Search,78.16,Standard,63,Canada,1,39.98
C002184,2022-05-02,Social Media,74.87,Premium,55,France,1,199.95
C002185,2023-09-24,Organic,29.88,Basic,65,Canada,1,189.89
C002186,2023-04-05,Referral,45.23,Standard,45,Canada,1,19.99
C002187,2023-05-04,Affiliate,25.38,Basic,55,France,0,399.72
C002188,2022-03-27,Paid Search,112.69,Standard,41,Australia,1,19.99
C002189,2023-10-27,Referral,35.17,Basic,50,Australia,1,9.99
C002190,2023-08-26,Social Media,77.24,Basic,37,Germany,1,9.99
C002191,2022-12-16,Organic,21.28,Premium,55,France,0,119.97
C002192,2023-03-13,Social Media,46.14,Basic,29,UK,0,229.77
C002193,2022-02-12,Affiliate,55.3,Standard,45,France,1,19.99
C002194,2022-10-12,Email,55.18,Basic,40,Canada,0,139.86
C002195,2022-06-19,Organic,15.76,Basic,32,UK,1,29.97
C002196,2022-10-23,Social Media,79.44,Standard,32,Australia,1,139.93
C002197,2022-10-13,Paid Search,56.72,Standard,50,UK,0,79.96
C002198,2022-01-29,Email,56.1,Premium,52,France,0,1239.69
C002199,2022-07-19,Organic,19.77,Standard,41,UK,0,599.7
C002200,2022-10-16,Email,37.06,Basic,26,Germany,1,19.98
C002201,2022-10-30,Organic,24.33,Premium,25,Germany,0,1399.65
C002202,2023-03-19,Referral,30.52,Premium,35,Australia,1,79.98
C002203,2023-11-16,Organic,29.37,Standard,65,UK,1,19.99
C002204,2022-03-18,Social Media,37.84,Basic,47,Australia,1,9.99
C002205,2023-06-10,Affiliate,51.08,Standard,38,US,1,19.99
C002206,2023-03-20,Organic,28.65,Standard,38,UK,0,39.98
C002207,2023-07-26,Affiliate,53.51,Standard,58,Australia,0,39.98
C002208,2022-01-09,Paid Search,59.58,Basic,32,Australia,0,289.75
C002209,2022-07-20,Social Media,53.51,Basic,29,Australia,1,99.9
C002210,2023-05-24,Social Media,36.59,Standard,23,France,1,19.99
C002211,2022-08-08,Organic,18.69,Basic,57,UK,1,219.86
C002212,2022-07-02,Organic,18.36,Basic,42,Australia,0,269.73
C002213,2023-08-21,Paid Search,94.64,Basic,60,UK,1,9.99
C002214,2022-11-04,Paid Search,111.25,Standard,49,Australia,1,219.89
C002215,2023-02-06,Email,34.29,Basic,24,UK,0,279.73
C002216,2022-04-26,Social Media,50.98,Basic,33,Australia,1,9.99
C002217,2023-03-12,Organic,13.52,Premium,60,US,1,39.99
C002218,2022-12-22,Affiliate,35.92,Basic,48,Germany,1,9.99
C002219,2023-09-08,Referral,47.49,Basic,35,France,0,109.93
C002220,2022-08-09,Referral,22.43,Standard,34,Australia,0,19.99
C002221,2022-11-22,Referral,35.66,Basic,43,Canada,0,19.98
C002222,2022-02-25,Social Media,54.28,Basic,58,US,1,169.9
C002223,2022-11-12,Referral,36.39,Standard,28,France,1,59.97
C002224,2022-07-31,Affiliate,24.41,Premium,57,Canada,1,79.98
C002225,2022-05-13,Email,41.59,Premium,19,Germany,1,39.99
C002226,2022-04-03,Affiliate,33.33,Basic,53,US,1,29.97
C002227,2023-11-02,Organic,20.37,Basic,30,UK,1,159.84
C002228,2023-07-03,Referral,54.39,Basic,28,Canada,1,79.94
C002229,2022-12-06,Referral,28.62,Standard,18,US,1,139.93
C002230,2022-01-21,Email,24.1,Basic,49,US,1,9.99
C002231,2022-06-10,Social Media,45.07,Basic,62,UK,1,9.99
C002232,2022-02-04,Social Media,67.5,Standard,42,Australia,1,39.98
C002233,2023-02-15,Paid Search,107.28,Premium,23,US,0,1319.67
C002234,2022-03-17,Email,48.88,Standard,44,US,1,19.99
C002235,2022-01-16,Affiliate,53.21,Standard,27,US,0,59.97
C002236,2023-08-26,Referral,27.77,Standard,37,Canada,1,19.99
C002237,2023-03-12,Email,49.74,Basic,47,UK,1,69.93
C002238,2022-04-13,Social Media,78.46,Standard,42,Canada,1,59.97
C002239,2023-03-16,Organic,14.45,Basic,35,Germany,1,9.99
C002240,2022-10-19,Affiliate,41.33,Basic,19,Germany,1,29.97
C002241,2023-02-08,Social Media,68.14,Standard,46,UK,1,79.96
C002242,2023-08-15,Organic,17.95,Basic,41,Germany,1,9.99
C002243,2023-07-31,Organic,22.86,Basic,58,US,0,579.69
C002244,2022-04-08,Email,26.77,Premium,49,France,1,679.68
C002245,2022-09-13,Organic,12.83,Standard,48,France,1,19.99
C002246,2023-08-04,Paid Search,54.13,Basic,44,Canada,1,9.99
C002247,2022-12-12,Paid Search,52.56,Standard,56,Germany,1,19.99
C002248,2022-01-06,Social Media,64.52,Standard,49,France,1,59.97
C002249,2023-05-27,Social Media,77.97,Basic,47,Australia,1,0.0
C002250,2023-05-10,Email,42.19,Standard,64,US,1,99.95
C002251,2022-04-18,Referral,47.97,Basic,18,UK,1,69.93
C002252,2023-06-17,Affiliate,24.86,Basic,25,US,1,29.97
C002253,2023-03-11,Referral,26.83,Standard,49,UK,1,19.99
C002254,2023-07-15,Referral,35.98,Basic,45,Canada,1,49.95
C002255,2023-11-24,Social Media,56.12,Standard,41,France,1,39.98
C002256,2023-10-28,Paid Search,59.91,Standard,31,France,1,79.96
C002257,2023-01-16,Email,44.18,Basic,31,Canada,1,19.98
C002258,2022-05-19,Paid Search,86.71,Standard,18,Canada,0,39.98
C002259,2023-03-03,Paid Search,60.52,Basic,18,Canada,1,19.98
C002260,2022-07-12,Paid Search,98.58,Standard,39,US,1,19.99
C002261,2022-03-04,Email,38.75,Basic,40,Australia,1,19.98
C002262,2023-07-27,Paid Search,74.15,Basic,30,Canada,0,519.67
C002263,2022-10-19,Referral,43.38,Basic,57,Germany,1,79.92
C002264,2022-09-18,Email,41.64,Standard,22,France,1,139.93
C002265,2022-06-06,Organic,24.61,Basic,34,France,1,9.99
C002266,2022-04-15,Paid Search,105.78,Standard,42,Canada,1,19.99
C002267,2023-08-13,Email,44.19,Premium,65,France,1,39.99
C002268,2023-11-16,Referral,28.37,Basic,32,UK,1,9.99
C002269,2022-04-04,Email,25.86,Basic,18,Canada,1,39.96
C002270,2022-03-21,Organic,12.74,Standard,45,Australia,1,19.99
C002271,2023-04-29,Social Media,45.13,Standard,33,France,1,19.99
C002272,2023-02-07,Referral,50.96,Standard,40,Canada,0,559.72
C002273,2023-06-19,Social Media,56.53,Premium,31,UK,1,79.98
C002274,2023-10-11,Social Media,65.57,Standard,53,Germany,1,99.95
C002275,2023-05-17,Affiliate,51.56,Standard,53,Germany,1,19.99
C002276,2023-10-30,Social Media,38.9,Premium,47,Australia,0,559.86
C002277,2022-12-21,Affiliate,36.96,Standard,30,Germany,1,99.95
C002278,2023-01-19,Paid Search,115.32,Premium,30,Germany,1,79.98
C002279,2023-01-05,Email,27.8,Standard,39,US,1,259.87
C002280,2023-01-13,Social Media,55.14,Basic,35,US,1,99.9
C002281,2023-10-25,Social Media,62.08,Basic,62,Australia,1,29.97
C002282,2022-09-17,Social Media,61.26,Premium,19,Australia,1,459.84
C002283,2023-04-28,Email,45.29,Basic,48,Australia,1,9.99
C002284,2023-10-26,Email,52.3,Basic,19,France,1,79.92
C002285,2022-06-06,Affiliate,49.45,Premium,26,US,1,119.97
C002286,2023-03-06,Organic,11.12,Standard,21,Canada,1,179.91
C002287,2022-04-10,Email,31.1,Premium,59,France,1,39.99
C002288,2022-01-18,Social Media,71.86,Standard,38,Australia,1,19.99
C002289,2022-06-23,Email,48.89,Basic,18,Australia,1,89.91
C002290,2023-02-17,Referral,53.51,Standard,22,UK,1,39.98
C002291,2023-05-29,Paid Search,101.03,Basic,46,US,1,369.79
C002292,2022-10-10,Email,27.95,Standard,29,Australia,1,19.99
C002293,2022-01-04,Social Media,43.69,Basic,39,Germany,0,19.98
C002294,2023-08-05,Affiliate,23.44,Premium,23,US,0,79.98
C002295,2022-04-03,Paid Search,101.07,Basic,55,Australia,1,19.98
C002296,2022-01-21,Paid Search,105.21,Basic,41,Germany,0,119.88
C002297,2022-03-25,Affiliate,57.73,Basic,61,Australia,0,9.99
C002298,2022-07-15,Affiliate,50.23,Basic,21,Germany,1,119.88
C002299,2022-10-21,Paid Search,69.53,Standard,44,UK,0,259.87
C002300,2022-07-12,Social Media,74.18,Basic,36,Canada,1,19.98
C002301,2023-03-27,Social Media,34.62,Basic,41,Canada,0,29.97
C002302,2023-10-20,Email,37.99,Standard,28,US,1,39.98
C002303,2023-08-23,Referral,26.23,Standard,62,Germany,1,379.81
C002304,2022-12-22,Affiliate,52.44,Standard,31,Canada,1,19.99
C002305,2023-05-31,Email,53.19,Standard,23,France,1,299.85
C002306,2022-08-04,Social Media,40.91,Basic,25,France,1,19.98
C002307,2023-11-06,Affiliate,27.46,Basic,55,Canada,1,29.97
C002308,2023-01-17,Email,35.12,Standard,20,Canada,0,119.94
C002309,2022-04-18,Affiliate,34.36,Premium,28,Germany,1,679.83
C002310,2023-05-02,Social Media,46.83,Premium,29,Canada,0,1239.69
C002311,2022-11-10,Paid Search,82.68,Basic,19,Germany,0,229.86
C002312,2023-09-24,Referral,43.74,Standard,64,Germany,1,19.99
C002313,2023-04-30,Paid Search,67.68,Basic,39,Germany,1,9.99
C002314,2023-11-26,Referral,32.01,Premium,32,France,1,239.94
C002315,2022-04-21,Referral,37.04,Basic,54,Germany,1,9.99
C002316,2023-08-31,Organic,13.28,Basic,37,France,1,49.95
C002317,2023-06-21,Paid Search,116.6,Standard,26,UK,1,19.99
C002318,2023-11-11,Social Media,69.43,Basic,23,Canada,0,299.7
C002319,2022-05-25,Social Media,52.94,Basic,18,Australia,1,19.98
C002320,2022-06-01,Paid Search,111.81,Basic,23,UK,0,329.79
C002321,2022-08-30,Paid Search,80.56,Standard,27,Australia,1,59.97
C002322,2023-07-23,Social Media,30.25,Basic,24,Germany,1,39.96
C002323,2023-07-18,Affiliate,35.76,Basic,48,Australia,0,289.71
C002324,2023-01-21,Referral,48.25,Standard,24,Germany,1,139.93
C002325,2022-05-12,Social Media,68.15,Basic,38,Canada,1,439.74
C002326,2023-11-22,Affiliate,54.91,Standard,52,US,1,519.74
C002327,2022-12-22,Referral,46.8,Premium,19,UK,0,559.86
C002328,2023-09-16,Paid Search,103.75,Basic,39,France,0,9.99
C002329,2022-01-02,Email,43.97,Basic,22,Australia,1,189.81
C002330,2022-08-24,Paid Search,85.0,Basic,37,Germany,1,79.92
C002331,2022-04-06,Social Media,49.2,Basic,27,Canada,1,9.99
C002332,2022-11-15,Referral,47.01,Basic,34,Germany,1,19.98
C002333,2022-07-03,Paid Search,77.88,Standard,24,Germany,1,59.97
C002334,2022-03-26,Social Media,64.3,Basic,43,US,0,369.8
C002335,2022-06-14,Social Media,36.44,Standard,61,Germany,1,339.83
C002336,2022-01-12,Referral,46.15,Standard,45,US,1,139.93
C002337,2022-11-07,Referral,30.35,Standard,56,Germany,1,99.95
C002338,2023-05-30,Social Media,69.05,Standard,52,Canada,0,239.88
C002339,2022-04-25,Paid Search,118.65,Standard,42,Australia,1,59.97
C002340,2022-03-23,Paid Search,50.49,Premium,63,France,1,119.97
C002341,2022-09-22,Paid Search,86.04,Standard,47,Germany,1,59.97
C002342,2022-02-19,Referral,31.27,Basic,49,Germany,0,439.76
C002343,2023-01-11,Organic,27.78,Standard,34,Germany,0,239.88
C002344,2022-12-12,Affiliate,31.85,Standard,52,Canada,1,119.94
C002345,2022-07-03,Social Media,47.84,Basic,38,Canada,1,9.99
C002346,2023-10-14,Organic,21.92,Basic,20,France,0,259.74
C002347,2023-02-10,Paid Search,62.27,Standard,26,Australia,1,39.98
C002348,2022-05-29,Affiliate,39.74,Premium,40,Germany,1,39.99
C002349,2023-09-25,Paid Search,114.31,Premium,64,France,1,359.91
C002350,2023-08-06,Referral,21.63,Basic,20,UK,1,9.99
C002351,2023-09-16,Affiliate,45.51,Premium,42,France,0,39.99
C002352,2022-03-22,Social Media,76.37,Standard,45,Germany,1,499.75
C002353,2022-01-23,Paid Search,116.53,Basic,59,Australia,0,49.95
C002354,2022-03-23,Referral,58.61,Standard,54,Canada,1,99.95
C002355,2022-11-07,Email,40.56,Premium,33,Australia,1,119.97
C002356,2022-02-20,Social Media,58.67,Basic,45,Canada,0,349.82
C002357,2022-07-10,Social Media,55.08,Basic,43,UK,1,469.76
C002358,2023-11-26,Social Media,43.63,Basic,19,Germany,1,9.99
C002359,2023-11-04,Paid Search,69.23,Basic,58,Canada,0,109.89
C002360,2022-04-10,Paid Search,65.74,Standard,32,US,0,59.97
C002361,2023-09-19,Social Media,66.41,Standard,47,France,1,39.98
C002362,2023-03-07,Affiliate,43.81,Standard,48,France,1,379.81
C002363,2022-01-13,Social Media,47.03,Basic,46,UK,1,169.87
C002364,2023-04-19,Affiliate,39.96,Standard,28,Australia,0,319.84
C002365,2023-02-04,Social Media,50.15,Standard,54,US,0,559.72
C002366,2023-10-09,Referral,42.45,Basic,31,Australia,0,129.87
C002367,2023-06-27,Social Media,45.2,Standard,46,Australia,1,19.99
C002368,2023-04-24,Organic,13.12,Standard,57,Canada,1,39.98
C002369,2023-08-02,Referral,36.62,Standard,36,France,1,59.97
C002370,2023-05-18,Paid Search,76.27,Standard,42,France,1,39.98
C002371,2022-05-07,Organic,17.91,Basic,25,France,0,129.87
C002372,2022-10-24,Paid Search,110.54,Standard,65,Germany,1,219.89
C002373,2023-07-18,Referral,34.08,Basic,56,Canada,1,19.98
C002374,2022-11-24,Social Media,61.51,Standard,61,Australia,1,79.96
C002375,2023-10-14,Social Media,55.12,Standard,32,Germany,0,519.74
C002376,2023-05-22,Referral,31.45,Premium,28,UK,1,79.98
