customer_id,month,month_number,engagement_score,logins,sessions,avg_session_duration,features_used,support_tickets,plan,payment_success
C001491,2022-04,4,0.984,22,57,20.59,4,0,Standard,True
C001491,2022-05,5,1.0,33,55,22.02,5,0,Standard,True
C001491,2022-06,6,0.76,18,29,16.88,6,0,Standard,True
C001491,2022-07,7,0.801,15,16,18.5,7,0,Standard,True
C001491,2022-08,8,0.934,34,50,41.45,3,1,Standard,True
C001491,2022-09,9,0.776,15,40,29.21,3,1,Standard,True
C001491,2022-10,10,1.0,44,45,19.22,15,0,Standard,True
C001491,2022-11,11,0.789,35,22,15.79,7,0,Standard,True
C001491,2022-12,12,0.882,38,50,18.18,6,0,Standard,True
C001491,2023-01,13,1.0,44,38,10.43,15,0,Standard,True
C001491,2023-02,14,0.818,20,19,22.65,8,0,Standard,True
C001491,2023-03,15,0.84,33,22,13.46,8,0,Standard,True
C001491,2023-04,16,1.0,19,26,12.78,13,0,Standard,True
C001491,2023-05,17,0.721,22,38,15.91,5,0,Standard,True
C001491,2023-06,18,0.935,31,56,41.34,4,0,Standard,True
C001491,2023-07,19,0.78,11,31,22.24,7,0,Standard,True
C001491,2023-08,20,0.847,31,38,11.86,9,0,Standard,True
C001491,2023-09,21,0.898,30,52,26.23,2,0,Standard,True
C001491,2023-10,22,0.731,24,36,26.77,9,0,Standard,True
C001491,2023-11,23,0.808,35,29,17.82,11,1,Standard,True
C001491,2023-12,24,0.964,18,43,14.67,8,0,Standard,True
C001491,2024-01,25,1.0,23,52,26.52,12,0,Standard,True
C001491,2024-02,26,0.977,37,37,20.02,7,0,Standard,True
C001491,2024-03,27,1.0,25,21,42.01,9,0,Standard,True
C001491,2024-04,28,0.813,26,43,18.9,9,1,Standard,True
C001491,2024-05,29,0.962,14,48,10.89,12,0,Standard,True
C001491,2024-06,30,0.868,15,33,10.74,12,0,Standard,True
C001491,2024-07,31,0.989,37,24,28.72,5,0,Standard,True
C001491,2024-08,32,0.878,15,47,14.74,2,0,Standard,True
C001491,2024-09,33,1.0,30,51,20.87,13,0,Standard,True
C001492,2022-10,1,0.347,15,7,3.66,2,0,Standard,True
C001493,2023-07,1,0.352,14,17,7.9,1,0,Basic,True
C001493,2023-08,2,0.244,8,4,4.55,1,0,Basic,True
C001493,2023-09,3,0.271,7,12,11.2,3,0,Basic,True
C001494,2022-11,1,0.28,6,8,9.27,2,0,Basic,True
C001495,2023-09,1,0.352,12,9,11.76,4,0,Standard,True
C001495,2023-10,2,0.435,11,17,9.44,6,0,Standard,True
C001496,2023-11,1,0.55,12,28,12.77,6,0,Standard,True
C001497,2023-11,1,0.815,21,18,13.28,9,0,Basic,True
C001497,2023-12,2,0.817,30,35,10.84,7,0,Basic,True
C001497,2024-01,3,0.812,18,39,11.88,4,0,Basic,True
C001497,2024-02,4,0.961,39,26,28.8,12,0,Basic,False
C001497,2024-03,5,0.724,19,30,25.26,9,0,Basic,True
C001497,2024-04,6,0.934,15,25,11.47,9,0,Basic,True
C001497,2024-05,7,0.677,10,33,7.25,6,1,Basic,True
C001497,2024-06,8,0.918,24,26,30.9,9,0,Basic,True
C001497,2024-07,9,0.965,20,50,19.42,9,0,Basic,True
C001497,2024-08,10,0.849,21,21,15.89,3,0,Basic,True
C001497,2024-09,11,0.697,21,20,29.11,8,0,Basic,True
C001497,2024-10,12,0.786,30,18,34.15,2,0,Basic,True
C001497,2024-11,13,0.936,21,25,23.01,7,1,Standard,True
C001497,2024-12,14,0.93,19,34,9.31,3,0,Standard,True
C001497,2025-01,15,0.773,20,37,15.39,6,0,Standard,True
C001497,2025-02,16,0.907,16,41,12.61,5,0,Standard,True
C001497,2025-03,17,0.974,38,42,42.15,11,0,Standard,True
C001497,2025-04,18,0.686,12,33,16.16,9,0,Standard,True
C001497,2025-05,19,0.96,40,33,16.79,12,0,Standard,True
C001497,2025-06,20,0.778,17,38,8.15,6,0,Standard,True
C001497,2025-07,21,0.989,18,58,29.0,12,0,Standard,True
C001497,2025-08,22,0.987,25,44,22.57,8,0,Standard,True
C001497,2025-09,23,0.984,41,38,25.81,5,0,Standard,True
C001497,2025-10,24,0.862,18,17,32.69,10,0,Standard,True
C001497,2025-11,25,0.953,21,41,40.85,12,0,Standard,True
C001497,2025-12,26,0.954,35,47,21.52,3,0,Standard,True
C001497,2025-12,27,0.691,17,26,26.19,8,0,Standard,True
C001497,2026-01,28,0.712,27,39,21.76,2,0,Standard,True
C001497,2026-03,29,0.983,26,30,20.95,4,0,Standard,True
C001497,2026-03,30,0.916,23,22,27.59,10,0,Standard,True
C001497,2026-04,31,0.977,30,26,27.9,2,0,Standard,True
C001498,2023-07,1,0.254,7,15,5.86,1,0,Premium,True
C001499,2023-10,1,0.471,11,17,17.06,5,1,Standard,True
C001499,2023-11,2,0.638,13,36,14.27,7,0,Standard,True
C001499,2023-12,3,0.603,9,23,22.32,4,0,Standard,True
C001499,2024-01,4,0.509,12,12,13.3,6,0,Standard,True
C001499,2024-02,5,0.662,25,37,10.45,5,0,Standard,True
C001499,2024-03,6,0.623,14,28,23.04,4,0,Standard,True
C001499,2024-04,7,0.655,24,35,10.07,1,0,Standard,True
C001499,2024-05,8,0.566,23,19,24.4,8,0,Standard,True
C001499,2024-06,9,0.492,9,25,17.01,6,0,Standard,True
C001499,2024-07,10,0.652,21,24,22.68,1,0,Standard,True
C001499,2024-08,11,0.54,13,15,18.03,3,0,Standard,True
C001499,2024-09,12,0.452,19,25,10.83,2,0,Standard,True
C001499,2024-10,13,0.63,12,25,22.74,9,0,Standard,True
C001499,2024-11,14,0.525,13,18,12.19,2,0,Standard,True
C001499,2024-12,15,0.653,23,37,25.8,5,1,Standard,False
C001499,2025-01,16,0.544,8,11,10.29,8,1,Standard,True
C001499,2025-02,17,0.586,14,11,19.09,4,0,Standard,True
C001500,2022-11,1,0.398,16,17,8.7,5,0,Standard,True
C001501,2023-09,1,0.68,27,23,12.99,6,0,Basic,True
C001501,2023-10,2,0.767,19,28,31.97,7,0,Basic,True
C001501,2023-11,3,0.695,18,27,28.01,2,0,Basic,True
C001501,2023-12,4,0.868,20,28,24.14,4,0,Basic,True
C001501,2024-01,5,0.658,15,21,8.3,9,0,Basic,True
C001501,2024-02,6,0.7,23,39,20.54,6,0,Basic,True
C001501,2024-03,7,0.628,26,27,15.09,5,0,Basic,True
C001501,2024-04,8,0.751,33,26,14.04,5,1,Basic,True
C001501,2024-05,9,0.829,31,30,27.63,5,0,Basic,True
C001501,2024-06,10,0.786,20,19,14.08,6,0,Basic,True
C001501,2024-07,11,0.71,11,26,21.16,2,0,Basic,True
C001501,2024-08,12,0.847,18,33,31.23,6,0,Basic,True
C001501,2024-09,13,0.607,14,25,17.29,6,0,Basic,True
C001501,2024-10,14,0.823,37,37,15.39,9,0,Basic,True
C001501,2024-11,15,0.682,19,32,16.3,4,0,Basic,True
C001501,2024-12,16,0.858,28,20,20.32,3,0,Basic,True
C001501,2025-01,17,0.628,28,32,8.52,1,0,Basic,True
C001501,2025-02,18,0.818,27,47,12.03,4,0,Basic,True
C001501,2025-03,19,0.823,29,18,25.35,6,1,Basic,True
C001501,2025-04,20,0.718,10,16,19.34,5,0,Basic,True
C001501,2025-05,21,0.625,26,26,19.14,5,0,Standard,True
C001501,2025-06,22,0.706,14,36,14.43,6,0,Standard,True
C001501,2025-07,23,0.857,31,23,30.69,8,0,Standard,True
C001501,2025-08,24,0.797,24,22,19.31,7,0,Standard,True
C001501,2025-09,25,0.803,15,48,24.67,11,0,Standard,True
C001501,2025-10,26,0.636,11,36,22.89,5,0,Standard,True
C001501,2025-11,27,0.698,17,25,12.15,7,0,Standard,True
C001501,2025-12,28,0.868,26,29,20.91,7,0,Standard,True
C001501,2026-01,29,0.737,26,35,17.43,11,0,Standard,True
C001501,2026-02,30,0.838,15,42,30.58,6,0,Standard,True
C001501,2026-03,31,0.622,26,26,7.17,7,1,Standard,True
C001501,2026-04,32,0.625,25,14,27.03,1,0,Standard,True
C001501,2026-05,33,0.617,17,32,12.26,4,0,Standard,True
C001502,2022-07,1,0.405,15,16,17.41,2,1,Basic,True
C001502,2022-08,2,0.311,5,11,3.49,0,0,Basic,True
C001502,2022-09,3,0.441,12,18,19.11,6,0,Basic,True
C001502,2022-10,4,0.436,6,23,13.27,1,0,Standard,True
C001502,2022-11,5,0.394,12,12,6.43,5,0,Standard,True
C001503,2022-07,1,0.669,20,32,21.96,10,0,Basic,True
C001503,2022-08,2,0.703,16,21,9.67,8,1,Basic,True
C001503,2022-09,3,0.822,15,29,8.69,4,0,Basic,True
C001503,2022-10,4,0.783,18,19,9.21,3,0,Basic,True
C001503,2022-11,5,0.862,37,43,12.96,6,1,Basic,True
C001503,2022-12,6,0.766,27,25,26.18,9,0,Basic,True
C001503,2022-12,7,0.736,18,27,20.93,4,0,Basic,True
C001503,2023-01,8,0.617,19,18,11.96,1,1,Standard,True
C001503,2023-03,9,0.587,25,18,20.61,2,0,Standard,True
C001503,2023-03,10,0.695,11,35,19.85,8,0,Standard,True
C001503,2023-04,11,0.717,15,42,15.04,3,0,Standard,True
C001503,2023-05,12,0.636,18,13,27.81,6,1,Standard,True
C001503,2023-06,13,0.758,21,26,31.64,6,0,Standard,True
C001503,2023-07,14,0.825,26,34,28.11,10,0,Standard,True
C001503,2023-08,15,0.841,19,29,17.11,5,0,Standard,True
C001503,2023-09,16,0.716,24,37,19.37,2,0,Standard,True
C001503,2023-10,17,0.653,11,27,27.49,3,0,Standard,True
C001503,2023-11,18,0.734,25,14,8.27,8,0,Standard,True
C001503,2023-12,19,0.808,26,40,21.73,6,0,Standard,True
C001503,2024-01,20,0.859,25,17,35.3,5,0,Standard,True
C001503,2024-02,21,0.774,26,17,11.52,11,0,Standard,True
C001503,2024-03,22,0.652,26,37,14.65,3,0,Standard,True
C001503,2024-04,23,0.608,20,26,24.98,4,0,Standard,True
C001503,2024-05,24,0.777,14,37,30.14,9,0,Standard,True
C001504,2023-03,1,0.372,11,11,11.88,4,0,Standard,True
C001504,2023-04,2,0.451,10,19,20.13,5,0,Standard,True
C001505,2022-02,1,0.116,4,4,4.97,1,0,Basic,True
C001505,2022-03,2,0.125,4,3,5.05,1,0,Basic,True
C001505,2022-04,3,0.148,2,7,6.28,0,0,Basic,True
C001505,2022-05,4,0.135,2,6,2.82,0,0,Basic,True
C001506,2023-03,1,0.802,21,42,29.01,2,0,Basic,True
C001506,2023-03,2,0.84,35,39,15.58,2,0,Basic,True
C001506,2023-04,3,0.702,23,19,25.08,3,1,Basic,True
C001506,2023-05,4,0.748,24,22,23.38,2,0,Basic,True
C001506,2023-06,5,0.686,19,40,27.18,4,1,Basic,True
C001506,2023-07,6,0.689,26,22,9.79,5,0,Basic,True
C001506,2023-08,7,0.823,33,49,26.54,6,0,Basic,True
C001506,2023-09,8,0.901,28,52,36.32,13,0,Basic,True
C001506,2023-10,9,0.622,23,30,13.71,3,0,Basic,True
C001507,2022-04,1,0.645,19,17,24.78,8,0,Basic,True
C001507,2022-05,2,0.591,24,28,13.91,3,0,Basic,True
C001507,2022-06,3,0.712,17,26,10.33,9,0,Basic,True
C001507,2022-07,4,0.742,14,39,22.37,2,0,Basic,True
C001507,2022-08,5,0.668,23,17,12.37,9,0,Basic,True
C001507,2022-09,6,0.607,12,33,6.59,6,0,Basic,True
C001508,2022-04,1,0.496,18,29,11.38,3,0,Basic,True
C001508,2022-05,2,0.559,24,19,11.01,7,0,Basic,True
C001508,2022-06,3,0.556,24,22,18.5,3,0,Basic,True
C001508,2022-07,4,0.461,10,13,13.0,5,0,Basic,True
C001508,2022-07,5,0.601,15,21,21.74,7,0,Basic,True
C001508,2022-08,6,0.454,6,20,4.98,4,0,Basic,True
C001508,2022-09,7,0.542,21,27,24.35,5,0,Basic,True
C001508,2022-10,8,0.434,9,14,7.86,1,0,Basic,True
C001508,2022-11,9,0.469,19,11,5.5,6,0,Basic,True
C001508,2022-12,10,0.62,16,26,16.24,3,0,Basic,True
C001508,2023-01,11,0.442,10,9,17.46,1,1,Basic,True
C001508,2023-02,12,0.533,14,12,10.7,4,0,Basic,True
C001508,2023-03,13,0.609,21,22,21.09,4,0,Basic,True
C001508,2023-04,14,0.568,13,22,12.54,7,0,Basic,True
C001508,2023-05,15,0.587,13,17,15.85,4,0,Basic,True
C001508,2023-06,16,0.457,15,15,17.89,4,1,Basic,True
C001508,2023-07,17,0.52,8,15,7.33,3,0,Basic,True
C001508,2023-08,18,0.438,9,14,18.33,3,0,Basic,True
C001508,2023-09,19,0.556,14,12,19.34,5,0,Basic,True
C001509,2023-09,1,0.864,15,22,34.49,8,0,Standard,True
C001509,2023-10,2,0.681,17,17,19.82,2,0,Standard,True
C001509,2023-11,3,0.677,28,40,12.68,8,0,Standard,True
C001509,2023-12,4,0.682,21,32,10.38,10,0,Standard,True
C001509,2024-01,5,0.713,17,25,9.4,7,0,Standard,True
C001509,2024-02,6,0.794,20,23,19.06,3,0,Standard,True
C001509,2024-03,7,0.806,13,33,32.69,7,1,Standard,True
C001509,2024-04,8,0.679,20,24,10.59,10,0,Standard,True
C001509,2024-05,9,0.606,12,22,16.68,7,0,Standard,True
C001509,2024-06,10,0.743,22,34,25.49,4,0,Standard,True
C001509,2024-07,11,0.813,21,35,21.43,4,0,Standard,True
C001509,2024-08,12,0.633,27,37,9.09,7,0,Standard,True
C001509,2024-09,13,0.699,13,18,28.97,6,0,Standard,True
C001509,2024-10,14,0.65,25,31,15.46,8,0,Standard,True
C001509,2024-11,15,0.802,16,27,18.74,3,0,Standard,True
C001509,2024-12,16,0.741,28,15,16.36,8,0,Standard,True
C001509,2025-01,17,0.836,30,35,37.13,7,0,Standard,True
C001509,2025-02,18,0.664,15,24,24.09,8,0,Standard,True
C001509,2025-03,19,0.654,18,24,7.47,3,0,Standard,True
C001509,2025-04,20,0.692,29,31,6.94,2,0,Standard,True
C001509,2025-05,21,0.584,25,12,11.88,2,1,Standard,True
C001509,2025-06,22,0.588,19,14,18.75,4,0,Standard,True
C001509,2025-07,23,0.606,21,12,22.26,6,1,Standard,True
C001509,2025-08,24,0.742,33,40,7.69,10,1,Standard,True
C001509,2025-09,25,0.734,29,38,19.26,3,0,Standard,True
C001509,2025-10,26,0.706,27,22,21.24,7,0,Standard,True
C001509,2025-11,27,0.683,24,19,14.8,10,0,Standard,True
C001509,2025-12,28,0.798,31,27,16.31,3,0,Standard,True
C001509,2026-01,29,0.628,13,26,20.16,5,0,Standard,True
C001510,2022-04,1,0.589,22,15,22.58,2,0,Premium,True
C001510,2022-05,2,0.514,7,28,14.9,6,0,Premium,True
C001510,2022-06,3,0.525,23,14,11.43,6,0,Premium,True
C001510,2022-07,4,0.54,11,25,9.73,8,0,Premium,True
C001510,2022-08,5,0.532,14,22,11.3,1,0,Premium,True
C001510,2022-09,6,0.533,11,18,7.7,5,1,Premium,True
C001511,2022-05,1,0.299,4,16,10.97,2,0,Standard,True
C001511,2022-06,2,0.304,10,6,8.19,1,0,Standard,True
C001511,2022-07,3,0.302,11,8,9.97,3,0,Standard,True
C001511,2022-08,4,0.234,7,12,6.97,2,0,Standard,True
C001512,2023-05,1,0.45,17,20,9.38,6,0,Basic,True
C001512,2023-06,2,0.588,26,17,23.67,8,1,Basic,True
C001512,2023-07,3,0.425,19,22,16.51,5,0,Basic,True
C001512,2023-08,4,0.559,12,17,16.03,3,0,Basic,True
C001512,2023-09,5,0.602,24,15,17.09,6,0,Basic,True
C001512,2023-10,6,0.617,20,25,17.43,8,0,Basic,True
C001513,2022-03,1,0.628,25,32,17.49,3,0,Basic,True
C001513,2022-04,2,0.494,20,24,5.61,4,0,Basic,True
C001513,2022-05,3,0.567,18,28,24.92,7,0,Basic,True
C001513,2022-06,4,0.664,18,36,24.34,8,0,Basic,True
C001513,2022-07,5,0.587,25,15,15.03,3,0,Basic,True
C001514,2023-02,1,0.44,13,16,9.22,3,0,Premium,True
C001515,2023-08,1,0.228,9,11,9.22,1,1,Standard,True
C001516,2022-11,1,0.628,25,34,22.34,8,1,Basic,True
C001516,2022-12,2,0.64,27,30,26.92,5,0,Basic,True
C001516,2023-01,3,0.736,16,16,18.14,5,0,Basic,True
C001516,2023-02,4,0.513,15,25,5.15,5,0,Basic,True
C001516,2023-03,5,0.661,20,28,24.65,7,0,Basic,True
C001516,2023-04,6,0.6,23,33,13.57,7,0,Basic,True
C001516,2023-05,7,0.564,17,13,20.73,7,0,Basic,True
C001516,2023-06,8,0.518,21,16,20.15,3,0,Basic,True
C001516,2023-07,9,0.689,13,24,22.87,9,0,Basic,True
C001516,2023-08,10,0.756,15,28,18.72,2,0,Basic,True
C001516,2023-09,11,0.528,20,26,7.77,3,0,Basic,True
C001516,2023-10,12,0.637,19,26,25.36,4,1,Basic,True
C001516,2023-11,13,0.58,12,14,24.66,5,0,Basic,True
C001516,2023-12,14,0.711,15,40,26.76,9,0,Basic,True
C001516,2024-01,15,0.646,10,21,18.91,6,0,Basic,True
C001516,2024-02,16,0.605,13,35,11.72,3,0,Basic,True
C001516,2024-03,17,0.613,22,34,21.62,3,1,Standard,True
C001517,2022-07,1,0.939,26,20,24.44,10,0,Premium,True
C001517,2022-08,2,0.673,20,24,17.0,6,0,Premium,True
C001517,2022-09,3,0.772,15,43,10.81,10,0,Premium,True
C001517,2022-10,4,0.975,41,23,24.21,5,0,Premium,True
C001517,2022-11,5,0.876,31,20,12.06,13,1,Premium,True
C001517,2022-12,6,0.757,21,31,13.35,3,0,Premium,True
C001517,2023-01,7,0.665,29,24,28.42,3,0,Premium,True
C001517,2023-02,8,0.824,33,31,21.92,12,0,Premium,True
C001517,2023-03,9,0.902,24,53,26.89,7,1,Premium,True
C001517,2023-04,10,0.654,22,20,10.15,5,0,Premium,False
C001517,2023-05,11,0.816,34,48,10.31,10,0,Premium,True
C001517,2023-06,12,0.663,21,35,28.75,9,0,Premium,True
C001517,2023-07,13,0.878,28,24,20.48,9,0,Premium,True
C001517,2023-08,14,0.766,22,33,9.39,6,0,Premium,True
C001517,2023-09,15,0.842,21,20,14.27,9,0,Premium,True
C001517,2023-10,16,0.743,18,21,26.35,2,0,Premium,True
C001517,2023-11,17,0.867,31,36,26.67,9,0,Premium,True
C001517,2023-12,18,0.916,15,19,40.67,3,0,Premium,True
C001517,2024-01,19,0.727,27,38,20.35,8,0,Premium,True
C001517,2024-02,20,0.673,17,20,12.81,9,0,Premium,True
C001517,2024-03,21,0.824,15,35,22.96,9,0,Premium,True
C001517,2024-04,22,0.941,27,42,33.43,3,0,Premium,True
C001517,2024-05,23,0.743,23,44,29.51,10,0,Premium,True
C001517,2024-06,24,0.86,14,33,18.47,9,0,Premium,True
C001517,2024-07,25,0.94,23,31,17.34,10,0,Premium,True
C001517,2024-08,26,0.684,30,18,29.37,5,0,Premium,True
C001517,2024-09,27,0.689,16,20,25.02,8,0,Premium,True
C001517,2024-10,28,0.955,18,19,16.57,7,0,Premium,True
C001517,2024-11,29,0.656,22,22,18.39,3,1,Premium,True
C001517,2024-12,30,0.94,14,56,35.48,12,0,Premium,True
C001517,2025-01,31,0.849,13,23,20.16,4,0,Premium,True
C001517,2025-02,32,0.805,15,19,26.74,5,0,Premium,True
C001517,2025-03,33,0.811,21,33,11.87,6,0,Premium,True
C001517,2025-04,34,0.822,15,18,34.91,2,0,Premium,True
C001517,2025-05,35,0.775,24,27,17.67,3,0,Premium,True
C001517,2025-06,36,0.71,29,40,30.17,2,1,Premium,True
C001518,2023-03,1,0.447,16,26,14.97,2,0,Basic,True
C001518,2023-04,2,0.531,19,14,21.6,7,0,Basic,True
C001518,2023-05,3,0.516,12,14,8.37,4,0,Basic,True
C001518,2023-06,4,0.418,14,18,9.33,5,0,Basic,True
C001518,2023-07,5,0.546,8,28,18.08,7,0,Basic,True
C001518,2023-08,6,0.543,16,20,16.13,3,0,Basic,True
C001518,2023-09,7,0.489,11,11,12.84,4,0,Basic,True
C001518,2023-10,8,0.434,13,14,15.93,5,0,Basic,True
C001518,2023-11,9,0.42,18,8,4.33,3,0,Basic,True
C001518,2023-12,10,0.494,18,13,11.5,2,1,Basic,True
C001518,2024-01,11,0.539,16,28,19.35,8,0,Basic,True
C001518,2024-02,12,0.539,16,18,24.08,1,0,Basic,True
C001519,2022-10,1,0.397,16,18,4.21,2,0,Basic,True
C001519,2022-11,2,0.326,7,14,9.48,4,0,Basic,True
C001519,2022-12,3,0.37,10,9,16.46,1,0,Basic,True
C001520,2023-09,1,0.699,19,25,12.45,5,0,Basic,True
C001520,2023-10,2,0.644,12,14,18.08,9,0,Basic,True
C001520,2023-11,3,0.537,23,16,10.65,7,0,Basic,True
C001520,2023-12,4,0.726,26,31,9.49,10,0,Basic,True
C001520,2024-01,5,0.731,18,35,7.43,3,1,Basic,True
C001520,2024-02,6,0.625,10,20,19.9,5,0,Basic,True
C001521,2022-08,1,0.275,7,12,11.03,1,0,Basic,True
C001522,2023-07,1,0.537,14,28,14.44,5,0,Basic,True
C001522,2023-07,2,0.546,11,22,15.83,4,0,Basic,True
C001522,2023-08,3,0.579,9,12,10.44,5,0,Basic,False
C001523,2022-05,1,0.121,5,4,2.36,0,0,Basic,True
C001524,2023-09,1,0.836,27,45,15.67,2,0,Basic,True
C001524,2023-10,2,0.902,27,36,36.34,6,0,Basic,True
C001524,2023-11,3,1.0,40,44,25.28,13,0,Basic,True
C001524,2023-12,4,0.821,18,41,19.03,9,0,Basic,True
C001524,2024-01,5,1.0,21,20,35.71,13,0,Basic,True
C001524,2024-02,6,0.858,36,27,12.35,4,0,Basic,True
C001524,2024-03,7,0.924,24,42,21.62,8,0,Basic,True
C001524,2024-04,8,0.87,26,34,37.85,11,1,Basic,True
C001524,2024-05,9,0.881,26,26,15.48,2,0,Basic,True
C001525,2023-10,1,0.732,24,24,14.89,9,0,Standard,True
C001525,2023-11,2,0.791,16,17,21.11,3,0,Standard,True
C001525,2023-12,3,0.797,31,30,21.92,10,0,Standard,True
C001525,2024-01,4,0.802,13,44,17.72,3,0,Standard,True
C001525,2024-02,5,0.719,24,39,12.23,9,0,Standard,True
C001525,2024-03,6,0.906,19,48,32.49,7,0,Standard,True
C001525,2024-04,7,0.759,24,19,24.56,8,0,Standard,True
C001525,2024-05,8,0.781,12,30,18.15,10,0,Standard,True
C001525,2024-06,9,0.939,36,45,22.46,13,0,Standard,True
C001525,2024-07,10,0.909,29,33,37.24,7,0,Standard,True
C001525,2024-08,11,0.911,17,30,13.8,5,0,Standard,True
C001525,2024-09,12,1.0,43,36,44.95,3,1,Standard,True
C001525,2024-10,13,0.755,21,21,20.03,9,0,Standard,True
C001525,2024-11,14,0.889,13,52,11.98,10,0,Standard,True
C001525,2024-12,15,0.981,40,57,11.19,6,0,Standard,True
C001525,2025-01,16,0.736,17,19,20.25,3,0,Standard,True
C001525,2025-02,17,0.93,22,52,13.7,5,0,Standard,True
C001525,2025-03,18,0.78,20,23,21.13,3,0,Standard,True
C001525,2025-04,19,0.745,23,39,10.4,4,0,Standard,True
C001525,2025-05,20,0.739,27,16,16.7,5,0,Standard,True
C001525,2025-06,21,0.976,43,40,13.05,2,0,Standard,True
C001525,2025-07,22,1.0,22,26,24.2,8,0,Standard,True
C001525,2025-08,23,0.763,21,30,23.26,10,0,Standard,True
C001525,2025-09,24,0.884,21,49,37.12,9,0,Standard,True
C001525,2025-10,25,0.815,21,36,32.25,12,0,Standard,True
C001525,2025-11,26,0.74,18,37,27.01,4,0,Standard,True
C001525,2025-12,27,0.865,15,50,30.16,7,0,Standard,True
C001525,2025-12,28,1.0,22,40,24.58,10,0,Standard,True
C001525,2026-01,29,0.748,25,14,9.95,10,0,Standard,True
C001525,2026-03,30,0.882,18,50,32.09,3,0,Standard,False
C001526,2023-11,1,0.813,13,21,30.41,4,0,Basic,True
C001526,2023-12,2,0.858,22,28,11.27,12,0,Basic,True
C001526,2024-01,3,0.72,30,33,26.71,5,0,Basic,True
C001526,2024-02,4,0.77,19,34,32.11,7,0,Basic,True
C001526,2024-03,5,0.699,30,20,28.68,3,0,Basic,True
C001526,2024-04,6,0.778,13,38,12.27,5,1,Basic,True
C001526,2024-05,7,0.726,26,43,19.04,2,0,Basic,True
C001526,2024-06,8,0.982,35,21,40.7,14,0,Basic,True
C001526,2024-07,9,0.995,34,31,18.62,7,0,Basic,True
C001526,2024-08,10,0.889,34,49,18.71,13,0,Basic,True
C001526,2024-09,11,0.806,29,26,10.06,5,1,Basic,True
C001526,2024-10,12,0.772,30,38,17.66,4,0,Standard,True
C001526,2024-11,13,0.958,35,19,16.13,14,0,Standard,True
C001527,2022-01,1,0.2,5,7,8.94,2,0,Premium,True
C001528,2022-01,1,0.341,13,10,6.06,4,0,Basic,True
C001528,2022-02,2,0.482,12,20,17.29,5,1,Basic,True
C001528,2022-03,3,0.406,12,17,13.85,3,1,Basic,False
C001528,2022-04,4,0.361,10,10,10.97,2,0,Basic,True
C001529,2023-05,1,0.221,3,13,7.09,2,1,Standard,True
C001529,2023-06,2,0.227,9,13,8.97,1,0,Standard,True
C001529,2023-07,3,0.259,9,8,7.92,1,0,Standard,True
C001530,2022-03,1,0.821,22,38,9.41,8,0,Standard,True
C001530,2022-04,2,0.837,30,22,14.68,10,1,Standard,True
C001530,2022-05,3,0.895,25,29,19.32,8,0,Standard,True
C001530,2022-06,4,0.784,21,18,19.14,10,0,Standard,True
C001530,2022-07,5,0.674,12,37,8.3,4,1,Standard,True
C001530,2022-08,6,0.837,35,24,9.65,9,0,Standard,True
C001530,2022-09,7,0.861,20,36,20.17,3,0,Standard,True
C001530,2022-10,8,0.752,18,31,25.49,2,0,Standard,True
C001530,2022-11,9,0.758,12,19,29.95,6,0,Standard,True
C001530,2022-12,10,0.622,21,21,15.82,6,0,Standard,True
C001530,2023-01,11,0.662,17,20,22.48,3,0,Standard,True
C001530,2023-02,12,0.744,30,15,11.77,2,0,Standard,True
C001530,2023-03,13,0.643,19,20,12.62,5,0,Standard,True
C001530,2023-04,14,0.653,28,35,11.88,9,0,Standard,True
C001530,2023-05,15,0.762,19,26,19.18,9,0,Standard,True
C001530,2023-06,16,0.907,32,51,34.8,6,0,Standard,True
C001530,2023-07,17,0.916,24,36,15.54,13,0,Standard,True
C001530,2023-08,18,0.765,11,33,26.82,8,0,Standard,True
C001530,2023-09,19,0.88,17,27,23.95,11,0,Standard,True
C001530,2023-10,20,0.907,22,40,33.54,3,0,Standard,True
C001530,2023-11,21,0.912,22,30,34.17,6,0,Standard,True
C001530,2023-12,22,0.916,16,41,32.49,11,0,Standard,True
C001530,2024-01,23,0.641,9,23,27.96,4,0,Standard,True
C001530,2024-02,24,0.641,14,34,7.41,6,0,Standard,True
C001530,2024-03,25,0.685,28,31,19.44,4,0,Standard,True
C001530,2024-04,26,0.639,27,20,18.22,8,0,Standard,True
C001530,2024-05,27,0.711,14,14,20.55,10,0,Standard,True
C001530,2024-06,28,0.659,28,15,23.11,9,0,Standard,True
C001530,2024-07,29,0.702,11,37,20.2,7,0,Standard,True
C001530,2024-08,30,0.89,35,40,30.55,10,0,Standard,True
C001530,2024-09,31,0.817,26,22,32.23,12,0,Standard,True
C001530,2024-10,32,0.629,17,14,20.2,5,0,Standard,True
C001530,2024-11,33,0.629,24,21,26.31,6,1,Standard,True
C001530,2024-12,34,0.764,30,41,26.82,5,1,Standard,True
C001531,2023-11,1,0.392,9,13,12.9,5,0,Standard,True
C001531,2023-12,2,0.366,12,13,7.03,4,1,Standard,True
C001532,2023-02,1,0.687,28,29,19.1,7,0,Standard,True
C001532,2023-03,2,0.698,18,39,29.57,6,0,Standard,True
C001532,2023-04,3,0.96,22,30,24.67,8,0,Standard,True
C001532,2023-05,4,0.982,39,37,18.64,8,0,Standard,True
C001532,2023-06,5,0.713,22,19,25.43,9,0,Standard,True
